== manifest set: core (1 file(s)) ==
# Nominated rows -- review, then paste into realrom/manifest-gme.tsv.
# id is the containing directory name where the ROM sits in a per-title subdir
# (your game-music-extraction shorthand), else the file's base name.
bomberman_u	Bomberman (U) [!]	c36cba4fd0cb894bc3202f995d00bb62993d6ec92ca0e038512f542bd2c90157	0	nes_nrom	bomberman_u.dump	
bomberman_ii_u	Bomberman II (U) [!]	637e4ca30e929858c34b20b8538d081b6261feede8273d2d7df3790983f93a7d	1	nes_mmc1	bomberman_ii_u.dump	
bonk_s_adventure_u	Bonk's Adventure (U) [!]	2f10f75ac5ea2a660e95ce24f5a0de50acc652794ded9623204589edbf04af1f	4	nes_mmc3	bonk_s_adventure_u.dump	
boulder_dash_u	Boulder Dash (U) [!]	f3bb35eec2fed8b5153de951e58b3d201ca0eb2e376e2705dbb367d47aeeb754	1	nes_mmc1	boulder_dash_u.dump	
bowling_u_proto	Bowling (U) (Proto) [!]	28ba57116d43e673ac810d777633e7da7a734e4eaa3ef76d3949836f36df171f	1	nes_mmc1	bowling_u_proto.dump	
bram_stoker_s_dracula_u	Bram Stoker's Dracula (U) [!]	463b53f701bf0d85abe8329f80469b38640bb62db68512e40583f5bab5013539	4	nes_mmc3	bram_stoker_s_dracula_u.dump	
break_time_the_national_pool_tour_u	Break Time - The National Pool Tour (U) [!]	dbcecd769c0f8055351d432e0c683c136bd9625479aa63dab88d0dfbbbe720de	1	nes_mmc1	break_time_the_national_pool_tour_u.dump	
breakthru_u	BreakThru (U) [!]	dd6a56e24a48a44fc56e76c724216dae37c809df80effbc7932a310abd109e20	1	nes_mmc1	breakthru_u.dump	
bubble_bobble_u_vc	Bubble Bobble (U) (VC) [!]	87e9460e110d97661e72a94a2c52ad4248aa26f884cfbc0c48c530f3dcff56f3	1	nes_mmc1	bubble_bobble_u_vc.dump	
bubble_bobble_u	Bubble Bobble (U) [!]	e34901acf6917495890ef79ddb33e4641ea309a803d777a27a198e8802c9b4a0	1	nes_mmc1	bubble_bobble_u.dump	
bubble_bobble_u_o1	Bubble Bobble (U) [o1]	622ec58b43f4c211d5af0555bb30d0ee2ccde173f8c021f2884c3dd2b6237c2b	1	nes_mmc1	bubble_bobble_u_o1.dump	
bubble_bobble_part_2_u	Bubble Bobble Part 2 (U) [!]	9fded7f026adf964b8c1bb3d0fc0cf4976afc0a0d47b34e3c10a462ab52ef7ca	4	nes_mmc3	bubble_bobble_part_2_u.dump	
bucky_o_hare_u	Bucky O'Hare (U) [!]	160a5be6bb94d7085386f1e41076f6085f7d26ff49e2a268a3bd9b116ce78989	4	nes_mmc3	bucky_o_hare_u.dump	
bugs_bunny_birthday_blowout_the_u	Bugs Bunny Birthday Blowout, The (U) [!]	b93582fb807af0eab95fefde7e188feb42b98571feb75533d29327203bfe2097	4	nes_mmc3	bugs_bunny_birthday_blowout_the_u.dump	
bugs_bunny_crazy_castle_the_u	Bugs Bunny Crazy Castle, The (U) [!]	61b1808f5e362b7d14b00291c438f7231b59cc129a16a131bd78808bd6a25f0e	1	nes_mmc1	bugs_bunny_crazy_castle_the_u.dump	
bump_n_jump_u	Bump 'n' Jump (U) [!]	40e45122fc9ecbda7e94a18c3b4ff6b5022675220872bbc6f02107ec842ce6a6	3	nes_cnrom	bump_n_jump_u.dump	
burai_fighter_u	Burai Fighter (U) [!]	bd6842982f8b674435b954fe9669625838ce68dc7a71235154008fe5c63f37df	4	nes_mmc3	burai_fighter_u.dump	
burai_fighter_u_t1	Burai Fighter (U) [t1]	64110920d6e01a05b906d8a16381ac7514d4e08365affa71e0e388b9872283a8	4	nes_mmc3	burai_fighter_u_t1.dump	
burgertime_u	BurgerTime (U) [!]	4a1d493c65327711b5e054a681179813a3fabd351b03c309494e275799347ff1	0	nes_nrom	burgertime_u.dump	
# NO SHIPPED BOARD claims mapper 156 -- Buzz & Waldog (U) (Proto) [!] (id would be buzz_waldog_u_proto)
# NO SHIPPED BOARD claims mapper 118 -- Buzz & Waldog (U) (Proto) [h1] (MMC3) (id would be buzz_waldog_u_proto_h1_mmc3)
cabal_u	Cabal (U) [!]	df62f3e4fba0a7c03778ff7e18de5ac51530084fd7c6307d1e458c36d2b35bd2	7	nes_axrom	cabal_u.dump	
caesars_palace_u	Caesars Palace (U) [!]	56c5afa1cb3663bb813bb55e97dc3a3ea76073f607c5d7b3978a020807299ae0	2	nes_uxrom	caesars_palace_u.dump	
california_games_u	California Games (U) [!]	9bed25316c5ea788f381c93c854830c57c41dad18d370700ee2456e80f362e45	2	nes_uxrom	california_games_u.dump	
california_raisins_the_grape_escape_u_proto_1	California Raisins - The Grape Escape (U) (Proto-1) [!]	c73271915bc7fdac2347fdcf00a4f46fe86e4ac41f63a1dca45b4ef83ad9efa6	2	nes_uxrom	california_raisins_the_grape_escape_u_proto_1.dump	
california_raisins_the_grape_escape_u_proto_2	California Raisins - The Grape Escape (U) (Proto-2) [!]	101006d8e78136242334b8f546b82a2d458269110fc333fc679321f778a8cf41	2	nes_uxrom	california_raisins_the_grape_escape_u_proto_2.dump	
capcom_s_gold_medal_challenge_92_u	Capcom's Gold Medal Challenge '92 (U) [!]	baaac253cd4d9e7e4ae3925261c7010f1a5c89ea32667e7d38cda0b684e950f8	4	nes_mmc3	capcom_s_gold_medal_challenge_92_u.dump	
captain_america_and_the_avengers_u	Captain America and the Avengers (U) [!]	e406404b5c75d7de2b56a911eae6396901f05234b908b984bd0c27f1a76fbd9a	4	nes_mmc3	captain_america_and_the_avengers_u.dump	
captain_planet_and_the_planeteers_u	Captain Planet and the Planeteers (U) [!]	71c80918cd4c3c31c940a10216d85004439469016733c93eea4a54326656aaa2	4	nes_mmc3	captain_planet_and_the_planeteers_u.dump	
captain_skyhawk_u_v1_0	Captain Skyhawk (U) (V1.0) [!]	d7b2ff8dade08096d5b4165fdab59d01e7c881ece14af84445270f983167c433	7	nes_axrom	captain_skyhawk_u_v1_0.dump	
captain_skyhawk_u_v1_1	Captain Skyhawk (U) (V1.1) [!]	8c56509718045d6d5a70b35d2530748a42a418d35f6e8236acd3282bf5349248	7	nes_axrom	captain_skyhawk_u_v1_1.dump	
casino_kid_u	Casino Kid (U) [!]	fe5b3526861ff8b7a950498f472c6087d1a543bab8c2f33e26acc826654a9ead	2	nes_uxrom	casino_kid_u.dump	
