== manifest set: core (1 file(s)) ==
# Nominated rows -- review, then paste into realrom/manifest-gme.tsv.
# id is the containing directory name where the ROM sits in a per-title subdir
# (your game-music-extraction shorthand), else the file's base name.
ikari_warriors_2_victory_road_u	Ikari Warriors 2 - Victory Road (U)	8fa3bdd91d9cff401e4963d345d707ce4163b949f522259c35b203f217ee133d	1	nes_mmc1	ikari_warriors_2_victory_road_u.dump	
ikari3	Ikari3	9aead7fceeb2eee0015a4987802e5e911c6c26fc21a91aa867649e7732df30ab	1	nes_mmc1	ikari3.dump	
impossible_mission_2_unl_u	Impossible Mission 2 (Unl) (U)	cfbe4966146b76a4beb8004032972dc7dc73257bab99b64d912d96d872ef3b69	34	nes_bnrom	impossible_mission_2_unl_u.dump	
ines_demo_pd	iNES Demo (PD)	379cd9e30f1191658cd970a483656c72e3c4758f2f20857e02b43d469ed980c5	0	nes_nrom	ines_demo_pd.dump	
# already pinned as 'ironsword': Ironsword - Wizards & Warriors 2 (U)
island_nes	ISLAND.NES	17b38fd086e671ce15fefb2e916af87f4e3799b8758c5bc42f6727bcdc926313	3	nes_cnrom	island_nes.dump	
joust_j_o1	Joust (J) [o1]	6f0e609c63eed86dbb5be9ffe9fdcbbe98e0738addfc481e41b52910d06a2aa5	0	nes_nrom	joust_j_o1.dump	
karateka_j_o1	Karateka (J) [o1]	115ed4cb713bf38e24bcbccb2e6dcd8ad6849675b48a473e9f656d19a128eb0c	0	nes_nrom	karateka_j_o1.dump	
# already pinned as 'kicarus': Kid Icarus (UE)
king_s_quest_v_u	King's Quest V (U)	edcd990d7d2d72fb26a6ebffe25874b501af0109efabf90f1055a8b6543686c7	4	nes_mmc3	king_s_quest_v_u.dump	
# already pinned as 'zelda': Legend of Zelda, The (PRG 0) (U)
# already pinned as 'lwings': Legendary Wings (U)
lemmings_u	Lemmings (U)	def9819dbeeaf9e49e9c438435eccd846e14bd0afe8544a9f0d459ecdae1a270	1	nes_mmc1	lemmings_u.dump	
# already pinned as 'lifeforce': LifeForc
maniac_mansion_u	Maniac Mansion (U)	e4993f1b032d00c3527811d8fb2051c3a0d40121cc3ba59398c927aa871200cd	1	nes_mmc1	maniac_mansion_u.dump	
mappy_j_o1	Mappy (J) [o1]	5cbe8c2c5f8f2bf3f5b4e7f7c822878d552728120bc6c85555d2e16395e456be	3	nes_cnrom	mappy_j_o1.dump	
mappy_land_u	Mappy-Land (U)	066d8cf38fa2776bc6f90ffbd3fdbe62d0e77fc1a73a3352162fdbbfaa8d3f69	4	nes_mmc3	mappy_land_u.dump	
marble_madness_u_b1	Marble Madness (U) [b1]	da464dd8de3683d4cfc941f9f8850d1d3b70a258e3181354edd3d802071171c1	7	nes_axrom	marble_madness_u_b1.dump	
marble_madness_u	Marble Madness (U)	7e8e9002627ea32e2953e46a10f55292223c1ca71b6474b4fadd676b0393cb1d	7	nes_axrom	marble_madness_u.dump	
marblmad	MarblMad	dca23aeb644fa2e48e4f3fce5e9b17744f61f156c5c93e5e748c76dacf6be435	7	nes_axrom	marblmad.dump	
mariobro	MarioBro	7d669bdcfa92ef7b4d94ea763a039a5f810fad2db2ffa8ecc4fc1e9cc97709db	0	nes_nrom	mariobro.dump	
# already pinned as 'megaman2': Mega Man 2 (U)
mega_man_4_u	Mega Man 4 (U)	e4105d20f6b2e8f16317b173bd4de96dca0d102c225959c073a9e8c673e59d33	4	nes_mmc3	mega_man_4_u.dump	
mega_man_5_u	Mega Man 5 (U)	32bd2b4ecd2129aa5337afe9171696ef35646d3fd597339aebba19221764521c	4	nes_mmc3	mega_man_5_u.dump	
mega_man_6_u	Mega Man 6 (U)	86e069792addf21322355c245a0b155ba74e123b4a3eb9cd347175444569d122	4	nes_mmc3	mega_man_6_u.dump	
# already pinned as 'megaman': MEGAMAN.NES
# NOT an iNES image (no NES\x1a magic), skipped: /h/emulators/nes/ROMs/megaman2.nes
# already pinned as 'megaman3': MEGAMAN3.NES
metalgear2	metalgear2	58ef69f4d59cbbef202e802982a2c8bbcd72c4841c6d2557ceed47acab38fefb	1	nes_mmc1	metalgear2.dump	
metroid_u	Metroid (U)	c5eea06e1e1128b576bd789f1a4f63bb154d6d31579c2f319382fb77a72d34a6	1	nes_mmc1	metroid_u.dump	
mgear_nes	MGEAR.NES	16becd6a0ad1821111521a5f74f4c0df5c6fca8a51d2d737009d47c38ce9643e	2	nes_uxrom	mgear_nes.dump	
might_and_magic_u	Might and Magic (U)	8b783f6dfef1402fc48701b6a3490f55b7ca17e7b859d2703dff015e0f2a5854	4	nes_mmc3	might_and_magic_u.dump	
# NO SHIPPED BOARD claims mapper 9 -- Mike Tyson's Punch-Out!! (PRG 1) (U) (id would be mike_tyson_s_punch_out_prg_1_u)
# NO SHIPPED BOARD claims mapper 9 -- MikePOut (id would be mikepout)
mission_impossible_u	Mission Impossible (U)	e183c8aa1d4c7de78863ee476c6cc03ab30bf3667ea7edea7cd92430c9345636	4	nes_mmc3	mission_impossible_u.dump	
mule	MULE	aa0d5c9f956e62d08d3a354703897543d00706d391e753df0ddbf8d462e6a8d6	1	nes_mmc1	mule.dump	
nes_sound_test_by_lasse_oorni_cadaver_pd	NES Sound Test by Lasse Oorni (Cadaver) (PD)	b58dacbed9087e5d3fe6bbc9b22c9237926635be806965c69e20e8f0e79ebb81	1	nes_mmc1	nes_sound_test_by_lasse_oorni_cadaver_pd.dump	
ninja_gaiden_u_o2	Ninja Gaiden (U) [o2]	556b44fcd51b3920d8c61c344d5971c7e54987d0a30c63a6c14391d58d395311	1	nes_mmc1	ninja_gaiden_u_o2.dump	
ninja_gaiden_2_the_dark_sword_of_chaos_u	Ninja Gaiden 2 - The Dark Sword of Chaos (U)	289cc703bdd1b26c4bb2d28e50f3e526427e90fea16344230942cf2595eaf9a6	4	nes_mmc3	ninja_gaiden_2_the_dark_sword_of_chaos_u.dump	
nobunaga_s_ambition_u	Nobunaga's Ambition (U)	d71ef8dbbc3ffe4d26d4d7a67aea124411631de7c55d7d6c13628d8cc0cab7b3	1	nes_mmc1	nobunaga_s_ambition_u.dump	
# NO SHIPPED BOARD claims mapper 5 -- Nobunaga's Ambition 2 (U) (id would be nobunaga_s_ambition_2_u)
othello_unl_p1	Othello (Unl) [p1]	49a5dd402f0566cf052f8ea1ebbec34bb83858453746d518aeb4f2fd6d514fab	0	nes_nrom	othello_unl_p1.dump	
pac_man_u	Pac-Man (U) [!]	d5e9c4e81ff7316d4d8b15f2198471606fdb728b8cd9da92b153bdc45124b565	0	nes_nrom	pac_man_u.dump	
paperboy_2_u	Paperboy 2 (U)	e3b4f8da2a2296d55f35dc8f75e84696345a0ef94e5413a92e3355f8e0713b6e	2	nes_uxrom	paperboy_2_u.dump	
peek_a_boopoker_unl	Peek-A-BooPoker(Unl)	5647b05dd0fccff6cc34e42d643c02a048128f2852fff9d6ea945474f275cb5e	3	nes_cnrom	peek_a_boopoker_unl.dump	
popeye_ju_a1	Popeye (JU) [a1]	a25d180db496e0b6d2474f8b87879cdd2c6daf7c539cbb9a3a3b568ebd38ae92	0	nes_nrom	popeye_ju_a1.dump	
# NO SHIPPED BOARD claims mapper 9 -- Punch-Out!! (U) (id would be punch_out_u)
raid_on_bungeling_bay_u_o2	Raid on Bungeling Bay (U) [o2]	77da264f14a27c8f55ff866eb22298d097c2ac6773901945d888f54f54716062	0	nes_nrom	raid_on_bungeling_bay_u_o2.dump	
# already pinned as 'rcproam': RC Pro-Am (PRG 1) (U)
rc_pro_am_2_u	RC Pro-Am 2 (U)	8b09b892d0623c223072a09a293de5d61d5a70e8fb4b6acddcf11c51b15598b6	7	nes_axrom	rc_pro_am_2_u.dump	
# already pinned as 'rcransom': River City Ransom (U)
# already pinned as 'megaman': Rockman (J)
# already pinned as 'megaman3': Rockman 3 - Dr Wily no Saigo! (J) [p1]
romance_of_the_three_kingdoms_u	Romance of the Three Kingdoms (U)	b9c5f036b001d377c4eeca852a748569bc299ab30a0961d43f0daa9e611bc30f	1	nes_mmc1	romance_of_the_three_kingdoms_u.dump	
# NO SHIPPED BOARD claims mapper 5 -- Romance of the Three Kingdoms 2 (U) [!] (id would be romance_of_the_three_kingdoms_2_u)
# NO SHIPPED BOARD claims mapper 5 -- Romance of the Three Kingdoms 2 (U) [b4] (id would be romance_of_the_three_kingdoms_2_u_b4)
search_for_link_the_zelda_hack_a1	Search for Link, The (Zelda Hack) [a1]	e5862b3c7b52db90e326f44ed4be0579aeda66647f403021cf1ab6974f735f67	1	nes_mmc1	search_for_link_the_zelda_hack_a1.dump	
shadowgate_u	Shadowgate (U)	99d3aea187b645562bef62b4d0a5d98a5cc91d301ab7d7c645613ba3d5034856	4	nes_mmc3	shadowgate_u.dump	
shufflepuck_cafe_j	Shufflepuck Cafe (J)	5f9e962d330e31cec26527541deaa88e449a15fb8e835b6538866825aafc1f9f	2	nes_uxrom	shufflepuck_cafe_j.dump	
skate_or_die_2_the_search_for_double_trouble_u_b8	Skate or Die 2 - The Search for Double Trouble (U) [b8]	af890f90c4a13491da3473e2891152a4a4a95775c3648188f1f78da9cc715c70	1	nes_mmc1	skate_or_die_2_the_search_for_double_trouble_u_b8.dump	
smash_tv_u_b1	Smash TV (U) [b1]	9e7345d93c9766fa6d3769e5fb143c3193fc9ee177285ab8f4d94908b746d404	4	nes_mmc3	smash_tv_u_b1.dump	
sound_test_pd	Sound Test (PD)	baae326d642b95637d56d4964a0bbd93799088aad111a6fb718193d33e6f4d29	0	nes_nrom	sound_test_pd.dump	
sound_nes	SOUND.NES	b58dacbed9087e5d3fe6bbc9b22c9237926635be806965c69e20e8f0e79ebb81	1	nes_mmc1	sound_nes.dump	
space_invaders_j	Space Invaders (J)	dc2ed1769788d4ab11296d981bce00ff34b5c1988b0b999af80da4a749bd8628	3	nes_cnrom	space_invaders_j.dump	
startropics_u	Startropics (U)	41b17543fa8917d933108d69c93cebe4c3d47a591ade4d07e6907c2a8b5ccac3	4	nes_mmc3	startropics_u.dump	
startropics_2_zoda_s_revenge_u	Startropics 2 - Zoda's Revenge (U)	1ddb5cda9f1449027bf960b84ba5cad2788bff24787917d0a414c202deda0089	4	nes_mmc3	startropics_2_zoda_s_revenge_u.dump	
super_c_u_b2	Super C (U) [b2]	3f47051315209efcd3465f26f07496a5d65a9db88ebe504b5982a81314cd8036	4	nes_mmc3	super_c_u_b2.dump	
# already pinned as 'dodge': Super Dodge Ball (U) [o1]
super_dodge_ball_u	Super Dodge Ball (U)	fbe6640ecb9ea57bb9e87b1e705cbd89627ac3d33e115ea441387bb16c398f20	1	nes_mmc1	super_dodge_ball_u.dump	
super_donkey_kong_2_unl	Super Donkey Kong 2 (Unl)	3233052db2d9979fe059e54b9eef9847c211d3230142e31662b894b9c2abc9bc	4	nes_mmc3	super_donkey_kong_2_unl.dump	
super_mario_bros_ju_p1	Super Mario Bros (JU) [p1]	e9d2cc78600d4b765eca41b87eaa2b8f593d5bad5d71d2f3d6b43c5092e5705b	0	nes_nrom	super_mario_bros_ju_p1.dump	
# already pinned as 'smb2': Super Mario Bros 2 (PRG 0) (U)
# already pinned as 'smb3': Super Mario Bros 3 (PRG 1) (U)
super_pitfall_u	Super Pitfall (U)	8fbc2386a991d96f6914dec78f1253afa3f3c6e9865a6b28a498cc7301aaf8f1	2	nes_uxrom	super_pitfall_u.dump	
super_sprint_unl_u_b2	Super Sprint (Unl) (U) [b2]	54bcb7cca850d6d6857006393d31108c2ac639e6cb67331bfec3eb91d59f188f	4	nes_mmc3	super_sprint_unl_u_b2.dump	
superooffroad	Superooffroad	188ec53de5f7d649e1e5b1a9a70a12ee1aa1030f2de333242b45b08436274870	7	nes_axrom	superooffroad.dump	
t_c_surf_design_u	T&C Surf Design (U)	7aab110bf765a5b8bc08fc92fc9baeacde556ad9057a8fab426db8947e7c1770	3	nes_cnrom	t_c_surf_design_u.dump	
takahashi_meijin_no_boukenjima_j	Takahashi Meijin no Boukenjima (J)	17b38fd086e671ce15fefb2e916af87f4e3799b8758c5bc42f6727bcdc926313	3	nes_cnrom	takahashi_meijin_no_boukenjima_j.dump	
tecmo_bowl_u	Tecmo Bowl (U)	964645ceb1a16e1c65dd27bfd2f313605947332abd52f948ea976e8a8d9bc4f5	1	nes_mmc1	tecmo_bowl_u.dump	
# already pinned as 'tmnt': Teenage Mutant Ninja Turtles (U)
